央视,#genre#
云南公共,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntv6/1.m3u8;{User-Agent@0151?zyund}
云南少儿,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntvshaoer/1.m3u8;{User-Agent@0151?zyund}
云南澜湄国际,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/yntvguoji/1.m3u8;{User-Agent@0151?zyund}
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
昆明新闻综合,http://devlivepull.migucloud.com/live/01YCQY7M_C0.flv?zyund
昆明新闻综,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/ynkmtv1/1.m3u8;{User-Agent@0151?zyund}
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明新闻综合,http://live.ynbit.com/hls/km-1/index.m3u8?zyund
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8?zyund
昆明经济生活,http://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv?zyund
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8?zyund
昆明科学教育,http://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv?zyund
昆明影综艺,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/ynkmtv5/1.m3u8;{User-Agent@0151?zyund}
昆明影综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8?zyund
昆明影综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv?zyund
昆明共,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/ynkmtv6/1.m3u8;{User-Agent@0151?zyund}
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8?zyund
昆明公共,http://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv?zyund
昆明教育,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynkunmingjy/1.m3u8;{User-Agent@0151?zyund}
昆明教,https://pili-live-hdl-kmjy.tianma3600.com/kmjy/kmjy.m3u8?zyund
玉溪综合,http://live.ynbit.com/hls/yx-1/index.m3u8?zyund
玉溪综合,http://hwzbout.yunshicloud.com/r5fc3f/3l9g1m.m3u8?zyund
昭通一套,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-zhaotong1/1.m3u8;{User-Agent@0151?zyund}
昭通二套,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-zhaotong2/1.m3u8;{User-Agent@0151?zyund}
楚雄综合,http://live.ynbit.com/hls/cx-1/index.m3u8?zyund
德宏新闻综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/yndhtv1/1.m3u8;{User-Agent@0151?zyund}
德宏新闻综合,http://hw-play.lezhibo.com/live/0c86d6ff906e424fb4457a4806f645ea.m3u8?zyund
德宏新闻综合,http://live.ynbit.com/hls/dh-1/index.m3u8?zyund
德宏公共民语,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/yndhtv2/1.m3u8;{User-Agent@0151?zyund}
德宏公共民语,http://hw-play.lezhibo.com/live/0e0bf436ed2847eaa7083a11c185f221.m3u8?zyund
红河州新闻综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynhonghe1/1.m3u8;{User-Agent@0151?zyund}
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv?zyund
红河州新闻综合,http://live.ynbit.com/hls/hh-1/index.m3u8?zyund
红河州公共,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynhonghe2/1.m3u8;{User-Agent@0151?zyund}
红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv?zyund
文山州新闻综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynwenshanzh/1.m3u8;{User-Agent@0151?zyund}
文山州新闻综合,http://live.ynbit.com/hls/ws-1/index.m3u8?zyund
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
文山州公共,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynwenshangg/1.m3u8;{User-Agent@0151?zyund}
文山州公共,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv?zyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
普洱新闻综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynpuer1/1.m3u8;{User-Agent@0151?zyund}
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8?zyund
普洱新闻综合,rtmp://tv.pebtv.cn:1936/channerllive/ch1?zyund
普洱公共频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynpuer2/1.m3u8;{User-Agent@0151?zyund}
普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8?zyund
普洱公共频道,rtmp://tv.pebtv.cn:1936/channerllive/ch2?zyund
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8?zyund
普洱科教频道,rtmp://tv.pebtv.cn:1936/channerllive/ch3?zyund
普洱科教频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynpuer3/1.m3u8;{User-Agent@0151?zyund}
迪庆综合,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8?zyund
迪庆综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/HD15-720P-YNDQTV-1/1.m3u8;{User-Agent@0151?zyund}
迪庆综合,http://live.ynbit.com/hls/dq-1/index.m3u8?zyund
迪庆综合,rtmp://stream01.dqtv123.com:1935/live/xinwenzonghe.stream?zyund
迪庆藏语,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD15-720P-yndqzytv-1/1.m3u8;{User-Agent@0151?zyund}
迪庆藏语,http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8?zyund
迪庆藏语,rtmp://stream01.dqtv123.com:1935/live/diqingzangyu.stream?zyund
临沧综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD15-720P-YNLCTV-1/1.m3u8;{User-Agent@0151?zyund}
临沧公共,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD15-720P-YNLCTV-2/1.m3u8;{User-Agent@0151?zyund}
保山1套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55;{User-Agent@0151?zyund}
保山一套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1000k-576P-ynbaoshanxwzh/1.m3u8;{User-Agent@0151?zyund}
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b;{User-Agent@0151?zyund}
保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c;{User-Agent@0151?zyund}
大理州新闻综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yndali1/1.m3u8;{User-Agent@0151?zyund}
大理州新闻综合,http://live.ynbit.com/hls/dl-1/index.m3u8?zyund
大理州公共频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yndali2/1.m3u8;{User-Agent@0151?zyund}
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
西双版纳综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/ynxsbn1/1.m3u8;{User-Agent@0151?zyund}
西双版纳综合,http://live.ynbit.com/hls/bn-1/index.m3u8?zyund
西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
西双版纳公共,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/ynxsbn2/1.m3u8;{User-Agent@0151?zyund}
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
怒江新闻综合,http://hwzbout.yunshicloud.com/s5xpv2/9r4ei4.m3u8?zyund
曲靖一套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynqujing1/1.m3u8;{User-Agent@0151?zyund}
曲靖二套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynqujing2/1.m3u8;{User-Agent@0151?zyund}
曲靖三套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynqujing3/1.m3u8;{User-Agent@0151?zyund}
安宁综合,http://tv-live.ynkmit.com/tv/anning.m3u8?txSecret=7528f35fb4b62bd24d55b891899db68f&txTime=632C8680;{User-Agent@0151?zyund}
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8?zyund
腾冲综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yntengchong/1.m3u8;{User-Agent@0151?zyund}
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund
芒市综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/HD15-720P-YNDHMSTV-1/1.m3u8;{User-Agent@0151?zyund}
瑞丽综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yndhruili/1.m3u8;{User-Agent@0151?zyund}
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund
盈江综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD15-720P-YNDHYJTV-1/1.m3u8;{User-Agent@0151?zyund}
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund
红塔电视台,http://zb-live.ynurl.com/live/ht0716.m3u8?zyund
兰坪综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1200k-576P-ynlanping/1.m3u8;{User-Agent@0151?zyund}
兰坪综合,http://livebroadcast.ccwb.cn/live/w1628850306485945.m3u8?zyund
泸水综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1200k-576P-ynlushui/1.m3u8;{User-Agent@0151?zyund}
泸水综合,http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8?zyund
罗平综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynluoping/1.m3u8;{User-Agent@0151?zyund}
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv?zyund
红河县综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynhonghetv/1.m3u8;{User-Agent@0151?zyund}
红河县综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv?zyund
河口综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynhekou/1.m3u8;{User-Agent@0151?zyund}
开远综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynkaiyuan/1.m3u8;{User-Agent@0151?zyund}
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund
绿春综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynlvchun/1.m3u8;{User-Agent@0151?zyund}
蒙自综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynhhmengzi/1.m3u8;{User-Agent@0151?zyund}
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8?zyund
屏边综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynpingbian/1.m3u8;{User-Agent@0151?zyund}
屏边综合,http://tv.drs.hhtv.cc:8100/channellive/pbdst.flv?zyund
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund
元阳综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynyuanyang/1.m3u8;{User-Agent@0151?zyund}
元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flv?zyund
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8?zyund
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8?zyund
丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8?zyund
丘北电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/qbtv.flv?zyund
砚山电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/ystv.flv?zyund
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8?zyund
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8?zyund
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
洱源综合频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yndleryuantv/1.m3u8?zyund
巍山综合频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yndlweishantv/1.m3u8;{User-Agent@0151?zyund}
漾濞新闻频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynyangbitv/1.m3u8;{User-Agent@0151?zyund}
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8?zyund
龙陵综合频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynlongling/1.m3u8;{User-Agent@0151?zyund}
龙陵综合频道,http://hwzbout.yunshicloud.com/ey0321/l0vlci.m3u8?zyund
龙陵综合频道,rtmp://hwzbout.yunshicloud.com/ey0321/l0vlci?zyund
宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund
宾川一套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynbinchuan1/1.m3u8;{User-Agent@0151?zyund}
宾川二套,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynbinchuan2/1.m3u8;{User-Agent@0151?zyund}
剑川新闻综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynjianchuan/1.m3u8;{User-Agent@0151?zyund}
弥渡综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynmidu1/1.m3u8;{User-Agent@0151?zyund}
南涧综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynnanjian1/1.m3u8;{User-Agent@0151?zyund}
云龙综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynyunlong1/1.m3u8;{User-Agent@0151?zyund}
隆阳综合频道,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynlongyangtv/1.m3u8;{User-Agent@0151?zyund}
隆阳综合频道,https://hwapi.yunshicloud.com/5a6l75/0w8p8m.m3u8?zyund
楚雄市综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynchuxiong/1.m3u8;{User-Agent@0151?zyund}
禄丰综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynlufeng/1.m3u8;{User-Agent@0151?zyund}
牟定综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yncxmouding/1.m3u8;{User-Agent@0151?zyund}
南华综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynnanhuatv/1.m3u8;{User-Agent@0151?zyund}
双柏综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynshuangbo/1.m3u8;{User-Agent@0151?zyund}
武定综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynwudingtv/1.m3u8;{User-Agent@0151?zyund}
元谋综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynyuanmoutv/1.m3u8;{User-Agent@0151?zyund}
永仁综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynyongren/1.m3u8;{User-Agent@0151?zyund}
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8?zyund
施甸综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynshidian/1.m3u8;{User-Agent@0151?zyund}
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund
梁河综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-dhlianghexian/1.m3u8;{User-Agent@0151?zyund}
德钦综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/HD15-720P-yndqdqtv-1/1.m3u8;{User-Agent@0151?zyund}
维西综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/HD15-720P-yndqwxtv-1/1.m3u8;{User-Agent@0151?zyund}
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8?zyund
建水综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynjianshui/1.m3u8;{User-Agent@0151?zyund}
弥勒新闻,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-2500k-576P-ynmile/1.m3u8;{User-Agent@0151?zyund}
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8?zyund
石屏综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynshiping/1.m3u8;{User-Agent@0151?zyund}
沧源综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-yncangyuantv/1.m3u8;{User-Agent@0151?zyund}
凤庆综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-lcfengqing/1.m3u8;{User-Agent@0151?zyund}
耿马综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-lcgengma/1.m3u8;{User-Agent@0151?zyund}
临翔综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-lclinxiang/1.m3u8;{User-Agent@0151?zyund}
双江综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1200k-576P-ynlcshuangjiang/1.m3u8;{User-Agent@0151?zyund}
永德综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-lcyongde/1.m3u8;{User-Agent@0151}?zyund
云县综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-lcyunxian/1.m3u8;{User-Agent@0151?zyund}
镇康综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-lczhenkang/1.m3u8;{User-Agent@0151?zyund}
镇康综合,rtmp://hwzbout.yunshicloud.com/cv8ggj/68e3x9?zyund
澜沧综合,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/SD-1500k-576P-ynlancangtv/1.m3u8;{User-Agent@0151?zyund}
香格里拉综合,http://tvindexlive02.yn.ysten.com:8080/ysten-business/live/HD15-720P-ynxglltv-1/1.m3u8;{User-Agent@0151?zyund}
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8?zyund
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund
易门综合,http://zb-live.ynurl.com/live/ym927.m3u8?zyund
鲁甸综合,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8?zyund
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8?zyund
绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8?zyund
良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8?zyund
永善综合,http://livebroadcastys.ccwb.cn/live/w1640068184635996.m3u8?zyund
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8?zyund
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8?zyund
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8?zyund

四川,#genre#
四川卫视,http://39.135.32.10:6610/000000001000/SD-4000k-576P-sichuanstv/1.m3u8?IASHttpSessionId=OTT?zsicd
康巴卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221226207/index.m3u8?zsicd
四川科教,http://3017ugjo.live2.danghongyun.com:80/live/hls/4dc0e927160647a2bd585cb5495810be/3c2126c925204cddb74a3534b97e2765-1.m3u8?zsicd
绵阳综合,http://live.sctvcloud.com/live/mytvzh.m3u8?zsicd
绵阳综合,rtmp://live.sctvcloud.com/live/mytvzh?zsicd
绵阳科技,http://live.sctvcloud.com/live/mytvgg.m3u8?zsicd
绵阳科技,rtmp://live.sctvcloud.com/live/mytvgg?zsicd
南充新闻,https://nczbpull.ncntv.com.cn/nctv/2004.m3u8?zsicd
南充新闻,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel15/playlist.m3u8?zsicd
南充新闻,http://tv.drs.ncntv.com.cn:8100/channellive/nczhpd.flv?zsicd
南充公共,https://nczbpull.ncntv.com.cn/nctv/2005.m3u8?zsicd
南充公共,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8?zsicd
南充公共,http://tv.drs.ncntv.com.cn:8100/channellive/ncggpd.flv?zsicd
南充科教,https://nczbpull.ncntv.com.cn/nctv/2006.m3u8?zsicd
南充科教,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8?zsicd
南充科教,http://tv.drs.ncntv.com.cn:8100/channellive/nckjpd.flv
乐山新闻综合,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
乐山新闻综合,http://channellive.leshantv.net/live/ch1.flv?zsicd
乐山公共,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel12/playlist.m3u8?zsicd
乐山公共,http://channellive.leshantv.net/live/ch2.flv?zsicd
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
遂宁新闻综合,http://play.sngdxsn.com/live/xwzh/playlist.m3u8?zsicd
遂宁公共频道,http://play.sngdxsn.com/live/gggy/playlist.m3u8?zsicd
雅安新闻综合,http://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
雅安新闻综合,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv?zsicd
雅安新闻综合,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
雅安公共,http://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv?zsicd
雅安公共,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
雅安雨城,http://flv.drs.tv.yatv.tv:8080/channellive/yucheng.flv?zsicd
雅安雨城,http://m3u8channel-yc.wuxianyaan.com/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8?zsicd
雅安雨城,http://m3u8.ycchannel.yatv.tv/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8?zsicd
广元综合,http://tv.dzsm.com:8100/chan/ch1.flv?zsicd
广元综合,rtmp://tv.dzsm.com/chan/ch1?zsicd
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
广元公共,rtmp://tv.dzsm.com/chan/ch2?zsicd
达州新闻综合,http://m3u8.channellive.dzxw.net/nmip-media/channellive/channel104234/playlist.m3u8?zsicd
达州公共,http://m3u8.channellive.dzxw.net/nmip-media/channellive/channel104727/playlist.m3u8?zsicd
达州通川,http://m3u8.channellive.dzxw.net/nmip-media/channellive/channel105011/playlist.m3u8?zsicd
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8?zsicd
